"name","street","street2","city","state_id","zip","country_id","phone","mobile","email","website","lang","salesperson","pricelist","supplier currency","account receivable","account payable","tax id","company_id","company_type"
"Công ty TNHH Lê Thọ Ân Thịnh","số 10, hẻm 76","đường Huỳnh Ninh Duyên, phường Trung Văn, quận Nam Từ Liêm","Hà Nội","VN-HN","100000","84","02454185375","0914509239","hotro@lethoanthinh.vn","lethoanthinh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0161216875","UIT.IS336.L12.4","company"
"Công ty TNHH Bùi Kiết","số 526, đường Nguyễn Vĩnh Hiệp","phường 15, quận Tân Bình","Hồ Chí Minh","VN-SG","700000","84","022854376937","0881668842","hotro@buikiet.vn","buikiet.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0386584872","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Châu Nguyệt Triều","số 993, hẻm 45","đường Bùi Lễ Ðinh, phường Giáp Bát, quận Hoàng Mai","Hà Nội","VN-HN","100000","84","02445049660","0995790763","hotro@nguyenchaunguyettrieu.vn","nguyenchaunguyettrieu.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0154196082","UIT.IS336.L12.4","company"
"Công ty TNHH Lý Tuấn Nhàn Tường","số 654, đường Trúc Hương","phường Nam Dương, quận Hải Châu","Đà Nẵng","VN-DN","550000","84","0236777998008","0897238318","hotro@lytuannhantuong.vn","lytuannhantuong.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0436914864","UIT.IS336.L12.4","company"
"Công ty TNHH Cồ Ðôn Nam","số 929, đường Huỳnh Hảo Hoàng","phường 3, quận Quận 10","Hồ Chí Minh","VN-SG","700000","84","025544542115","0996309243","hotro@coðonnam.vn","coðonnam.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0379078140","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Yên Thụy An","số 670, đường Lê Vũ Phi","phường Mai Dịch, quận Cầu Giấy","Hà Nội","VN-HN","100000","84","0247183328","0999631802","hotro@nguyenyenthuyan.vn","nguyenyenthuyan.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0112167224","UIT.IS336.L12.4","company"
"Công ty TNHH Vũ Tiến Nghi","số 680, đường Trầm Lạc","phường Thạnh Xuân, quận Quận 12","Hồ Chí Minh","VN-SG","700000","84","0287159535","0957686556","hotro@vutiennghi.vn","vutiennghi.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0328370396","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Diễm Duệ Ðoan","số 97, đường Tiến Bích","phường Trung Nhứt, quận Thốt Nốt","Cần Thơ","VN-CT","900000","84","029266798583","0875232298","hotro@nguyendiemdueðoan.vn","nguyendiemdueðoan.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","1836711318","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Cơ Ngạn Quý","số 171, đường Nguyễn Lan Thục","phường Phúc Xá, quận Ba Đình","Hà Nội","VN-HN","100000","84","02454190099","0950562223","hotro@nguyenconganquy.vn","nguyenconganquy.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0134290741","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Nghĩa Viên Thiên","số 981, xóm Phước Hưng","thôn Hạ Kỳ, xã Minh Khai, huyện Hoài Đức","Hà Nội","VN-HN","100000","84","0247120559","0860365536","hotro@nguyennghiavienthien.vn","nguyennghiavienthien.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0146077760","UIT.IS336.L12.4","company"
"Công ty TNHH Hoàng Siêu Linh","số 547, đường Nguyễn Trình Hoàn","phường Hà Cầu, quận Hà Đông","Hà Nội","VN-HN","100000","84","0247145780","0997407313","hotro@hoangsieulinh.vn","hoangsieulinh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0113760949","UIT.IS336.L12.4","company"
"Công ty TNHH Phan Thụy Huy Công","số 998, xóm Ðịnh Tâm","thôn 1, xã Đông Phương Yên, huyện Chương Mỹ","Hà Nội","VN-HN","100000","84","0247163568","0941205074","hotro@phanthuyhuycong.vn","phanthuyhuycong.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0162087715","UIT.IS336.L12.4","company"
"Công ty TNHH Phan Thọ Nữ Tùng","số 580, đường Đông Thúy","phường Hàng Buồm, quận Hoàn Kiếm","Hà Nội","VN-HN","100000","84","0247182550","0965883673","hotro@phanthonutung.vn","phanthonutung.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0153365257","UIT.IS336.L12.4","company"
"Công ty TNHH Lê Võ Hoa Khả","số 988, đường Lê Trương Thi","phường Nam Dương, quận Hải Châu","Đà Nẵng","VN-DN","550000","84","023624715781","0938416376","hotro@levohoakha.vn","levohoakha.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0446125372","UIT.IS336.L12.4","company"
"Công ty TNHH Cống Nhã","số 231, hẻm Trác Thành","đường Nguyễn Phụng Mộng, phường Linh Đông, quận Thủ Đức","Hồ Chí Minh","VN-SG","700000","84","029245063620","0885980356","hotro@congnha.vn","congnha.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0352859072","UIT.IS336.L12.4","company"
"Công ty TNHH Lê Thụy Giang Hoa","số 944, xóm 5","thôn 10, xã Trung Hưng, huyện Cờ Đỏ","Cần Thơ","VN-CT","900000","84","029245020647","0930875859","hotro@lethuygianghoa.vn","lethuygianghoa.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","1864747488","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Chuyên Tuấn","số 791, xóm Quý Sương","thôn 1, xã Nam Phương Tiến, huyện Chương Mỹ","Hà Nội","VN-HN","100000","84","0247322962","0863971599","hotro@nguyenchuyentuan.vn","nguyenchuyentuan.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0115715199","UIT.IS336.L12.4","company"
"Công ty TNHH Thẩm Dụng Ðào Vương","số 232, xóm Vân Phụng","thôn 6, xã Thạnh Tiến, huyện Vĩnh Thạnh","Cần Thơ","VN-CT","900000","84","029254167351","0992537430","hotro@thamdungðaovuong.vn","thamdungðaovuong.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","1868339532","UIT.IS336.L12.4","company"
"Công ty TNHH Võ Nhân","số 890, hẻm 39","đường Nguyễn Kỳ Khắc, phường Tân Phong, quận Quận 7","Hồ Chí Minh","VN-SG","700000","84","02067376706","0874894889","hotro@vonhan.vn","vonhan.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0398597705","UIT.IS336.L12.4","company"
"Công ty TNHH Ngô Diễm Hoàng","số 495, xóm 4","thôn Uyển Bội, xã Hòa Khương, huyện Hòa Vang","Đà Nẵng","VN-DN","550000","84","023624766421","0941926903","hotro@ngodiemhoang.vn","ngodiemhoang.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0452016618","UIT.IS336.L12.4","company"
"Công ty TNHH Phan Hòa Bách","số 399, xóm 9","thôn 8, xã Vĩnh Lộc A, huyện Bình Chánh","Hồ Chí Minh","VN-SG","700000","84","022966882303","0991814748","hotro@phanhoabach.vn","phanhoabach.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0353201667","UIT.IS336.L12.4","company"
"Công ty TNHH Trần Ðình","số 794, hẻm 100","đường Trần Cảnh Hoàn, phường Trường Thọ, quận Thủ Đức","Hồ Chí Minh","VN-SG","700000","84","02207130139","0963812854","hotro@tranðinh.vn","tranðinh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0356806594","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Châu Tố","số 323, hẻm 92","đường Tào Kiệt Hữu, phường Ô Chợ Dừa, quận Đống Đa","Hà Nội","VN-HN","100000","84","02454376326","0966587412","hotro@nguyenchauto.vn","nguyenchauto.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0153729122","UIT.IS336.L12.4","company"
"Công ty TNHH Huỳnh Hằng Sơn","số 646, đường Nguyễn Miên Ðức","thị trấn Cờ Đỏ, huyện Cờ Đỏ","Cần Thơ","VN-CT","900000","84","029245047737","0997552849","hotro@huynhhangson.vn","huynhhangson.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","1861432454","UIT.IS336.L12.4","company"
"Công ty TNHH Trần Vĩnh Thư","số 429, xóm Triệu Lưu","thôn 1, xã Dương Quan, huyện Thủy Nguyên","Hải Phòng","VN-HP","180000","84","022545015039","0948462197","hotro@tranvinhthu.vn","tranvinhthu.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0282424146","UIT.IS336.L12.4","company"
"Công ty TNHH Võ Lệ Thường","số 625, hẻm Hoàng Uyên","đường Huỳnh Ðài Khúc, phường Linh Chiểu, quận Thủ Đức","Hồ Chí Minh","VN-SG","700000","84","025154300309","0931676307","hotro@volethuong.vn","volethuong.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0364821606","UIT.IS336.L12.4","company"
"Công ty TNHH Vũ Cảnh","số 848, xóm 1","thôn Uyển Nghi, xã Dương Liễu, huyện Hoài Đức","Hà Nội","VN-HN","100000","84","02466890999","0882670384","hotro@vucanh.vn","vucanh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0110476638","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Trình Ðường An","số 869, đường Ong Nghiệp Đăng","phường Tam Bình, quận Thủ Đức","Hồ Chí Minh","VN-SG","700000","84","02583910539","0994857780","hotro@nguyentrinhðuongan.vn","nguyentrinhðuongan.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0316596913","UIT.IS336.L12.4","company"
"Công ty TNHH Trần Thọ Thùy","số 198, đường Bùi Ðài Cát","phường 12, quận Quận 4","Hồ Chí Minh","VN-SG","700000","84","0251777937071","0918280245","hotro@tranthothuy.vn","tranthothuy.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0364811070","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Quyết","số 560, xóm 6","thôn 4, xã Tứ Hiệp, huyện Thanh Trì","Hà Nội","VN-HN","100000","84","024777951812","0934876676","hotro@nguyenquyet.vn","nguyenquyet.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0165618613","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Diễm Trình Huyền","số 261, xóm Hường Tuyết","thôn 9, xã Phước Kiển, huyện Nhà Bè","Hồ Chí Minh","VN-SG","700000","84","02373697135","0948985654","hotro@nguyendiemtrinhhuyen.vn","nguyendiemtrinhhuyen.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0386635421","UIT.IS336.L12.4","company"
"Công ty TNHH Huỳnh Toản Huy Diễm","số 895, xóm 3","thôn 9, xã Nam Phương Tiến, huyện Chương Mỹ","Hà Nội","VN-HN","100000","84","02445068715","0943680458","hotro@huynhtoanhuydiem.vn","huynhtoanhuydiem.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0158402747","UIT.IS336.L12.4","company"
"Công ty TNHH Bình Vĩ Tiến Triệu","số 112, đường Nguyễn Trí Ðan","phường 5, quận Phú Nhuận","Hồ Chí Minh","VN-SG","700000","84","020566425782","0972524169","hotro@binhvitientrieu.vn","binhvitientrieu.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0387020104","UIT.IS336.L12.4","company"
"Công ty TNHH Đặng Lâm","số 448, xóm 1","thôn 1, xã Long Xuyên, huyện Phúc Thọ","Hà Nội","VN-HN","100000","84","0247108967","0886375166","hotro@danglam.vn","danglam.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0170802960","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Hiệp","số 846, đường Lê Vi Quyết","thị trấn Nhà Bè, huyện Nhà Bè","Hồ Chí Minh","VN-SG","700000","84","025944534709","0890474400","hotro@nguyenhiep.vn","nguyenhiep.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0376084872","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn An Quế Bách","số 801, xóm 7","thôn Quế Thạch, xã Quy Đức, huyện Bình Chánh","Hồ Chí Minh","VN-SG","700000","84","0287369935","0932609360","hotro@nguyenanquebach.vn","nguyenanquebach.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0360261200","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Ðạo Thắm Bạch","số 907, đường Võ Quảng Ðan","phường Khương Mai, quận Thanh Xuân","Hà Nội","VN-HN","100000","84","0243599367","0960818661","hotro@nguyenðaothambach.vn","nguyenðaothambach.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0197822575","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Vy","số 966, đường Nguyễn Tấn Thái","phường An Lạc A, quận Bình Tân","Hồ Chí Minh","VN-SG","700000","84","029022037622","0945387469","hotro@nguyenvy.vn","nguyenvy.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0320394483","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Kiết","số 389, hẻm 64","đường Huy Cẩm, phường An Hải Đông, quận Sơn Trà","Đà Nẵng","VN-DN","550000","84","023666427903","0933970753","hotro@nguyenkiet.vn","nguyenkiet.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0413710374","UIT.IS336.L12.4","company"
"Công ty TNHH Phan Ngọc","số 71, xóm 8","thôn Cường Quý, xã Gia Minh, huyện Thủy Nguyên","Hải Phòng","VN-HP","180000","84","02257316806","0899024814","hotro@phanngoc.vn","phanngoc.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0251466955","UIT.IS336.L12.4","company"
